IdParada,IdCarrera,IdPiloto,Parada_Nro,Vuelta_Nro,Tiempo,Duracion(ms)
2855,896,819,1,1,15:05:39,29082
2856,896,20,1,2,15:06:36,24000
2857,896,4,1,2,15:06:48,29800
2858,896,807,1,5,15:11:22,24096
2859,896,824,1,5,15:11:40,33937
2860,896,18,1,6,15:13:04,23517
2861,896,3,1,7,15:14:25,23685
2862,896,8,1,7,15:14:33,26989
2863,896,13,1,8,15:15:56,23579
2864,896,1,1,8,15:16:00,23546
2865,896,813,1,8,15:16:14,25530
2866,896,18,2,12,15:22:48,23774
2867,896,154,1,13,15:23:59,23648
2868,896,821,1,16,15:28:39,18423
2869,896,819,2,16,15:29:58,26970
2870,896,821,2,26,15:44:22,25660
2871,896,818,2,26,15:44:28,24128
2872,896,3,2,27,15:45:31,23895
2873,896,17,1,28,15:46:25,23487
2874,896,815,1,28,15:46:43,23541
2875,896,820,1,29,15:49:37,24757
2876,896,13,2,30,15:50:06,23332
2877,896,1,2,30,15:50:07,23574
2878,896,814,2,30,15:50:21,24024
2879,896,4,2,30,15:50:22,23595
2880,896,20,2,31,15:51:05,23568
2881,896,822,1,31,15:51:52,27619
2882,896,17,2,32,15:52:46,23459
2883,896,18,3,32,15:53:44,24754
2884,896,817,1,33,15:54:38,25608
2885,896,815,2,33,15:54:42,24910
2886,896,807,2,33,15:54:45,24834
2887,896,824,2,33,15:56:05,25383
2888,896,4,3,36,15:59:44,24066
2889,896,817,2,38,16:02:35,24471
2890,896,813,2,38,16:02:44,26312
2891,896,16,1,41,16:07:01,23891
2892,896,821,3,47,16:16:34,24415
2893,896,822,2,49,16:19:37,25909
2894,896,807,3,53,16:25:07,29057
2895,896,820,2,52,16:25:27,24445
2896,896,8,2,58,16:32:33,24141
2897,897,18,1,2,17:07:35,27176
2898,897,813,1,5,17:12:55,22886
2899,897,824,1,5,17:13:09,24064
2900,897,815,1,6,17:14:42,21503
2901,897,820,1,6,17:15:04,23490
2902,897,1,1,7,17:16:23,21372
2903,897,817,1,7,17:16:41,22194
2904,897,823,1,7,17:16:50,22834
2905,897,17,1,8,17:18:09,21175
2906,897,154,1,8,17:18:10,21627
2907,897,819,1,8,17:18:39,22498
2908,897,807,1,9,17:20:04,22363
2909,897,3,1,10,17:21:41,21653
2910,897,18,2,11,17:24:21,21516
2911,897,20,1,14,17:28:39,22275
2912,897,4,1,16,17:32:49,21530
2913,897,818,1,17,17:34:46,21930
2914,897,13,1,18,17:36:23,21485
2915,897,821,1,18,17:36:43,22685
2916,897,814,1,20,17:40:06,22270
2917,897,822,1,24,17:47:40,23361
2918,897,813,2,25,17:49:29,23410
2919,897,807,2,27,17:53:04,22863
2920,897,815,2,27,17:53:06,21370
2921,897,16,1,28,17:54:54,22048
2922,897,817,2,28,17:55:05,22946
2923,897,1,2,29,17:56:37,21609
2924,897,821,2,30,17:58:38,22070
2925,897,824,2,31,18:01:41,23576
2926,897,819,2,32,18:03:05,24005
2927,897,17,2,33,18:03:15,21911
2928,897,3,2,33,18:03:19,21633
2929,897,820,2,32,18:03:37,22802
2930,897,823,2,33,18:04:45,22286
2931,897,807,3,34,18:05:56,16147
2932,897,20,2,37,18:09:50,21298
2933,897,154,2,37,18:10:31,22286
2934,897,13,2,38,18:12:40,22315
2935,897,4,2,44,18:23:20,21453
2936,897,822,2,45,18:25:31,26680
2937,897,818,2,51,18:36:34,23608
2938,898,821,1,1,13:05:59,24859
2939,898,820,1,5,13:15:49,18737
2940,898,813,1,8,13:21:04,32794
2941,898,5,1,17,13:36:46,25323
2942,898,18,1,20,13:42:04,24589
2943,898,819,1,20,13:42:30,27568
2944,898,13,1,21,13:43:48,23936
2945,898,824,1,21,13:44:14,26205
2946,898,823,1,21,13:44:15,25268
2947,898,815,1,22,13:45:19,23808
2948,898,814,1,22,13:45:29,24444
2949,898,3,1,22,13:45:30,23806
2950,898,817,1,22,13:45:31,24226
2951,898,822,1,23,13:47:05,25014
2952,898,1,1,25,13:50:25,23904
2953,898,4,1,26,13:52:15,23817
2954,898,20,1,27,13:53:30,24086
2955,898,820,2,26,13:53:36,24293
2956,898,807,1,27,13:53:54,24030
2957,898,818,1,27,13:54:22,24381
2958,898,17,1,28,13:55:26,23537
2959,898,154,1,29,13:57:05,23876
2960,898,5,2,31,14:01:31,36333
2961,898,821,2,36,14:10:01,25027
2962,898,13,2,38,14:13:40,24116
2963,898,814,2,49,14:32:33,24914
2964,898,819,2,50,14:35:29,18692
2965,899,818,1,10,14:16:58,23455
2966,899,817,1,14,14:22:11,22721
2967,899,5,1,15,14:23:39,23019
2968,899,822,1,17,14:26:13,24166
2969,899,16,1,17,14:26:14,23161
2970,899,13,1,19,14:28:38,22342
2971,899,815,1,19,14:28:47,22591
2972,899,18,1,20,14:30:03,22746
2973,899,807,1,20,14:30:06,23887
2974,899,814,1,20,14:30:15,23237
2975,899,4,1,21,14:31:09,22755
2976,899,1,1,21,14:31:13,22655
2977,899,824,1,21,14:32:02,24657
2978,899,3,1,22,14:32:39,23328
2979,899,821,1,22,14:33:00,23857
2980,899,17,1,23,14:33:42,25012
2981,899,813,1,23,14:34:24,23600
2982,899,20,1,24,14:34:51,22510
2983,899,823,1,24,14:36:01,23732
2984,899,819,1,25,14:37:24,24099
2985,899,820,1,26,14:38:59,25060
2986,899,818,2,28,14:41:19,24183
2987,899,13,2,34,14:48:24,17367
2988,899,5,2,34,14:49:00,22646
2989,899,16,2,37,14:52:49,24001
2990,899,822,2,41,14:58:30,23695
2991,899,817,2,42,14:59:24,23340
2992,899,18,2,43,15:00:19,23788
2993,899,13,3,43,15:00:27,22655
2994,899,813,2,43,15:00:59,26734
2995,899,3,2,44,15:01:40,22753
2996,899,815,2,44,15:01:41,22397
2997,899,807,2,46,15:04:31,23237
2998,899,20,2,47,15:04:55,32899
2999,899,17,2,47,15:05:08,26718
3000,899,818,3,46,15:05:09,23451
3001,899,4,2,47,15:05:13,22732
3002,899,1,2,47,15:05:43,24423
3003,899,814,2,47,15:06:01,23330
3004,899,821,2,47,15:06:09,23138
3005,899,823,2,47,15:06:59,27107
3006,899,824,2,47,15:07:06,23403
3007,899,820,2,48,15:08:47,23449
3008,899,1,3,52,15:12:31,17385
3009,899,823,3,52,15:13:57,17339
3010,899,16,3,54,15:15:17,22981
3011,899,820,3,66,15:32:58,23222
3012,900,154,1,1,17:09:56,17255
3013,900,821,1,1,17:10:12,32657
3014,900,815,1,1,17:10:14,25541
3015,900,18,1,11,17:26:02,22411
3016,900,815,2,11,17:27:03,22497
3017,900,3,1,12,17:27:27,24331
3018,900,817,1,12,17:27:37,22994
3019,900,825,1,12,17:27:45,23150
3020,900,807,1,12,17:27:51,22615
3021,900,4,1,12,17:27:55,22887
3022,900,8,1,12,17:28:02,25543
3023,900,818,1,12,17:28:02,23124
3024,900,826,1,12,17:28:03,30514
3025,900,828,1,23,17:48:18,23238
3026,900,820,1,24,17:49:56,24209
3027,900,824,1,20,17:54:48,23821
3028,900,154,2,28,17:56:08,22264
3029,900,813,1,29,17:57:57,22847
3030,900,821,2,30,17:59:29,23797
3031,900,18,2,32,18:02:01,22399
3032,900,815,3,32,18:02:29,22526
3033,900,807,2,33,18:03:36,22933
3034,900,818,2,33,18:03:39,22978
3035,900,4,2,35,18:06:45,21978
3036,900,817,2,36,18:08:06,22427
3037,900,8,2,36,18:08:30,21825
3038,900,826,2,36,18:08:31,23920
3039,900,825,2,37,18:09:47,22273
3040,900,3,2,38,18:10:59,23673
3041,900,820,2,41,18:18:13,23493
3042,900,824,2,35,18:19:32,22656
3043,900,822,1,10,17:24:46,34921
3044,900,16,1,35,18:07:21,24305
3045,900,822,2,36,18:08:28,23117
3046,901,824,1,1,16:07:01,52836
3047,901,818,1,2,16:07:55,45629
3048,901,8,1,2,16:08:22,26399
3049,901,825,1,9,16:20:38,37116
3050,901,826,1,10,16:22:31,25109
3051,901,821,1,10,16:22:33,29420
3052,901,820,1,10,16:22:44,25639
3053,901,4,1,11,16:24:00,24466
3054,901,16,1,11,16:24:25,25998
3055,901,828,1,11,16:24:33,30040
3056,901,817,1,12,16:25:46,24709
3057,901,13,1,12,16:26:05,24637
3058,901,154,1,12,16:26:14,25046
3059,901,20,1,13,16:27:33,24432
3060,901,18,1,13,16:27:49,24841
3061,901,3,1,14,16:29:15,24723
3062,901,822,1,14,16:29:48,25020
3063,901,1,1,15,16:30:55,24604
3064,901,155,1,15,16:31:53,27124
3065,901,807,1,16,16:33:07,25336
3066,901,818,2,17,16:36:11,26598
3067,901,8,2,18,16:37:53,24417
3068,901,826,2,22,16:44:37,27473
3069,901,821,2,23,16:46:42,26325
3070,901,825,2,24,16:48:18,30661
3071,901,16,2,24,16:48:28,25493
3072,901,18,2,25,16:49:48,24524
3073,901,154,2,25,16:50:09,25596
3074,901,828,2,26,16:52:40,26515
3075,901,4,2,27,16:53:03,24222
3076,901,13,2,27,16:53:28,24577
3077,901,820,2,27,16:54:31,29210
3078,901,817,2,28,16:54:45,24775
3079,901,822,2,29,16:57:09,24964
3080,901,20,2,31,17:00:00,24728
3081,901,155,2,31,17:01:26,26505
3082,901,3,2,32,17:01:43,25287
3083,901,1,2,33,17:03:18,25296
3084,901,807,2,34,17:05:38,24887
3085,901,826,3,34,17:06:44,25289
3086,901,8,3,34,17:07:07,24246
3087,901,828,3,38,17:15:01,26030
3088,901,18,3,39,17:15:13,25028
3089,901,825,3,39,17:15:37,24415
3090,901,817,3,40,17:16:28,109329
3091,901,154,3,40,17:17:34,25735
3092,901,4,3,42,17:20:04,24641
3093,901,820,3,41,17:20:31,27828
3094,901,13,3,42,17:20:35,24526
3095,901,817,4,42,17:22:17,34697
3096,901,822,3,44,17:24:12,24498
3097,901,817,5,44,17:26:23,34480
3098,901,20,3,49,17:32:08,25186
3099,901,3,3,50,17:33:47,24654
3100,901,1,3,51,17:35:18,24484
3101,902,818,1,1,18:06:44,33895
3102,902,16,1,7,18:16:37,25293
3103,902,822,1,10,18:21:24,25040
3104,902,826,1,10,18:21:32,26064
3105,902,824,1,10,18:21:44,25756
3106,902,828,1,11,18:23:34,25367
3107,902,820,1,11,18:23:35,25858
3108,902,4,1,12,18:24:52,25770
3109,902,821,1,12,18:25:08,25543
3110,902,13,1,13,18:26:30,24528
3111,902,8,1,13,18:26:37,25009
3112,902,154,1,13,18:26:50,25192
3113,902,824,2,13,18:27:52,29729
3114,902,825,1,14,18:28:29,24611
3115,902,16,2,13,18:29:29,40747
3116,902,818,2,14,18:29:48,25897
3117,902,807,1,15,18:29:59,24757
3118,902,155,1,15,18:30:29,27124
3119,902,815,1,16,18:31:38,24697
3120,902,20,1,16,18:31:48,24964
3121,902,18,1,17,18:33:25,24476
3122,902,817,1,18,18:35:12,24706
3123,902,1,1,19,18:36:24,24687
3124,902,813,1,19,18:37:12,25395
3125,902,824,3,18,18:37:15,18989
3126,902,3,1,21,18:39:48,24851
3127,902,826,2,24,18:45:46,25340
3128,902,822,2,25,18:47:07,25068
3129,902,825,2,25,18:47:29,24559
3130,902,828,2,26,18:49:57,25819
3131,902,821,2,27,18:51:10,25633
3132,902,13,2,28,18:52:16,25896
3133,902,4,2,28,18:52:21,24576
3134,902,154,2,28,18:52:44,25032
3135,902,820,2,28,18:53:21,27233
3136,902,824,4,31,19:00:23,25866
3137,902,8,2,33,19:01:01,25415
3138,902,815,2,34,19:02:23,24737
3139,902,20,2,34,19:02:35,26186
3140,902,807,2,35,19:04:06,24440
3141,902,18,2,35,19:04:08,25245
3142,902,817,2,35,19:04:23,24816
3143,902,155,2,35,19:05:19,26628
3144,902,154,3,37,19:08:17,25693
3145,902,13,3,38,19:09:23,24575
3146,902,825,3,38,19:09:48,25572
3147,902,813,2,39,19:11:30,26440
3148,902,826,3,39,19:11:36,25345
3149,902,822,3,40,19:12:44,25980
3150,902,1,2,41,19:13:29,25146
3151,902,3,2,41,19:13:42,24907
3152,902,813,3,40,19:13:51,34249
3153,902,820,3,40,19:14:34,25981
3154,902,4,3,41,19:14:50,24493
3155,902,8,3,41,19:15:09,24453
3156,902,824,5,40,19:16:59,25383
3157,902,813,4,47,19:27:48,32874
3158,903,18,1,7,15:16:33,22408
3159,903,154,1,9,15:19:58,23213
3160,903,13,1,10,15:21:37,78277
3161,903,8,1,10,15:21:45,22994
3162,903,815,1,10,15:21:51,22914
3163,903,828,1,10,15:22:18,23677
3164,903,4,1,11,15:23:16,22776
3165,903,807,1,11,15:23:24,23438
3166,903,155,1,11,15:23:49,24883
3167,903,813,1,11,15:23:51,24010
3168,903,824,1,11,15:23:56,24784
3169,903,20,1,12,15:25:00,22570
3170,903,822,1,12,15:25:09,24780
3171,903,820,1,12,15:25:48,23781
3172,903,3,1,13,15:26:51,23277
3173,903,826,1,14,15:28:56,23521
3174,903,821,1,14,15:29:04,22988
3175,903,817,1,15,15:30:17,23186
3176,903,818,1,15,15:30:46,24119
3177,903,1,1,17,15:33:31,22968
3178,903,825,1,17,15:34:28,23670
3179,903,821,2,27,15:52:18,23252
3180,903,828,2,27,15:53:08,23730
3181,903,18,2,28,15:53:59,22548
3182,903,824,2,28,15:54:28,24320
3183,903,815,2,30,15:57:11,23636
3184,903,155,2,30,15:57:59,25402
3185,903,807,2,31,15:58:34,22764
3186,903,822,2,31,15:58:35,23639
3187,903,8,2,31,15:58:50,23291
3188,903,826,2,31,15:59:08,23628
3189,903,825,2,31,15:59:19,22579
3190,903,13,2,31,15:59:50,23830
3191,903,818,2,32,16:00:58,24417
3192,903,813,2,32,16:01:12,23022
3193,903,4,2,33,16:01:40,22947
3194,903,820,2,32,16:01:49,23878
3195,903,20,2,34,16:03:40,22246
3196,903,3,2,37,16:08:37,23089
3197,903,817,2,37,16:08:42,22498
3198,903,1,2,38,16:09:59,23999
3199,903,821,3,40,16:15:29,22734
3200,903,155,3,40,16:15:53,24722
3201,903,828,3,42,16:20:02,23969
3202,903,820,3,48,16:30:26,23886
3203,904,20,1,12,14:22:29,21974
3204,904,817,1,14,14:25:18,21969
3205,904,154,1,15,14:26:57,22126
3206,904,13,1,15,14:27:02,22890
3207,904,813,1,15,14:27:21,27851
3208,904,4,1,16,14:28:34,21970
3209,904,818,1,16,14:28:57,22976
3210,904,8,1,17,14:30:07,22056
3211,904,807,1,17,14:30:13,22355
3212,904,18,1,17,14:30:19,21810
3213,904,16,1,17,14:30:29,28013
3214,904,820,1,17,14:30:46,24337
3215,904,1,1,18,14:31:07,22951
3216,904,815,1,18,14:31:48,22367
3217,904,826,1,18,14:31:51,22703
3218,904,821,1,18,14:32:02,23063
3219,904,828,1,18,14:32:30,23091
3220,904,825,1,19,14:33:31,21894
3221,904,822,1,20,14:34:39,22824
3222,904,3,1,21,14:35:43,22254
3223,904,824,1,21,14:37:01,22928
3224,904,155,1,23,14:40:18,22789
3225,904,13,2,28,14:47:33,22381
3226,904,820,2,31,14:53:03,23232
3227,904,20,2,33,14:55:18,21599
3228,904,154,2,34,14:56:49,22078
3229,904,4,2,35,14:58:14,22014
3230,904,16,2,35,14:58:53,23378
3231,904,807,2,36,14:59:56,22724
3232,904,18,2,36,15:00:01,24408
3233,904,826,2,36,15:00:07,22841
3234,904,821,2,36,15:00:25,24780
3235,904,815,2,37,15:01:31,22282
3236,904,813,2,37,15:01:54,22024
3237,904,828,2,40,15:07:44,26671
3238,904,825,2,41,15:07:56,21768
3239,904,824,2,41,15:08:45,22568
3240,904,1,2,43,15:09:35,23590
3241,904,8,2,43,15:10:34,22727
3242,904,820,3,42,15:10:46,23586
3243,904,3,2,45,15:12:42,22309
3244,904,817,2,45,15:13:16,21830
3245,904,822,2,45,15:13:31,22701
3246,904,13,3,46,15:15:37,22304
3247,904,20,3,52,15:24:24,21608
3248,904,821,3,52,15:25:31,23025
3249,904,4,3,53,15:25:53,21664
3250,904,826,3,53,15:26:38,22984
3251,905,154,1,1,14:04:54,26312
3252,905,16,1,1,14:04:55,33207
3253,905,20,1,4,14:10:25,66065
3254,905,154,2,23,14:37:00,25029
3255,905,820,1,24,14:38:19,33074
3256,905,18,1,25,14:38:59,25992
3257,905,821,1,25,14:39:10,25906
3258,905,155,1,25,14:39:30,25421
3259,905,824,1,25,14:39:30,32658
3260,905,3,1,26,14:39:54,24672
3261,905,1,1,26,14:40:01,27509
3262,905,828,1,25,14:40:02,28091
3263,905,8,1,26,14:40:06,25282
3264,905,817,1,26,14:40:07,26584
3265,905,4,1,26,14:40:12,26499
3266,905,825,1,26,14:40:29,28943
3267,905,818,1,26,14:40:32,25444
3268,905,807,1,26,14:40:36,25714
3269,905,822,1,26,14:40:41,25595
3270,905,8,2,28,14:44:21,25684
3271,905,820,2,27,14:44:22,37352
3272,905,818,2,37,14:57:54,19385
3273,905,13,1,45,15:08:42,24264
3274,905,828,2,51,15:17:37,25585
3275,905,155,2,62,15:34:01,25116
3276,905,820,3,66,15:40:58,26137
3277,905,8,3,73,15:47:37,31896
3278,906,821,1,1,14:05:32,24370
3279,906,821,2,2,14:07:36,24768
3280,906,154,1,11,14:23:03,23943
3281,906,817,1,13,14:25:36,23606
3282,906,822,1,14,14:26:56,23448
3283,906,18,1,14,14:27:05,23493
3284,906,20,1,15,14:28:14,23904
3285,906,13,1,15,14:28:20,27949
3286,906,818,1,15,14:28:22,24433
3287,906,825,1,15,14:28:30,23479
3288,906,16,1,15,14:28:33,23703
3289,906,4,1,16,14:29:44,23932
3290,906,8,1,17,14:31:08,23925
3291,906,3,1,18,14:32:06,23882
3292,906,1,1,19,14:33:29,24417
3293,906,826,1,29,14:47:47,25235
3294,906,821,3,32,14:52:08,24403
3295,906,815,1,34,14:54:04,23907
3296,906,822,2,35,14:55:26,24491
3297,906,20,2,36,14:56:46,23340
3298,906,817,2,37,14:58:06,23274
3299,906,18,2,38,14:59:46,25050
3300,906,818,2,39,15:01:02,23975
3301,906,8,2,39,15:01:06,24221
3302,906,16,2,40,15:02:56,24068
3303,906,807,1,41,15:03:27,23902
3304,906,3,2,44,15:07:09,25102
3305,906,4,2,44,15:07:33,23790
3306,906,1,2,45,15:08:31,23554
3307,906,825,2,45,15:09:13,23907
3308,906,154,2,46,15:10:53,23856
3309,906,826,2,46,15:10:54,25698
3310,906,13,2,48,15:12:49,24012
3311,907,154,1,3,14:07:00,21884
3312,907,818,1,8,14:13:14,22232
3313,907,807,1,9,14:14:26,21920
3314,907,825,1,10,14:15:40,21670
3315,907,826,1,10,14:15:42,21906
3316,907,817,1,10,14:15:42,21467
3317,907,3,1,11,14:16:41,21474
3318,907,16,1,11,14:17:03,22960
3319,907,821,1,12,14:18:21,55222
3320,907,1,1,13,14:19:10,22226
3321,907,13,1,14,14:20:24,21896
3322,907,4,1,14,14:20:35,21234
3323,907,155,1,14,14:21:00,22480
3324,907,822,1,15,14:21:40,21133
3325,907,8,1,15,14:22:00,21914
3326,907,20,1,20,14:29:37,21381
3327,907,821,2,21,14:30:35,29067
3328,907,813,1,26,14:36:02,23343
3329,907,18,1,27,14:37:01,21505
3330,907,154,2,27,14:37:37,24212
3331,907,828,1,28,14:39:03,23177
3332,907,815,1,29,14:39:23,23770
3333,907,20,2,28,14:39:56,29844
3334,907,820,1,37,14:50:48,22977
3335,907,1,2,39,14:51:40,22555
3336,907,807,2,39,14:52:03,22246
3337,907,818,2,39,14:52:32,22374
3338,907,3,2,40,14:52:50,21664
3339,907,825,2,40,14:53:16,21882
3340,907,822,2,41,14:54:08,22208
3341,907,824,1,40,14:54:11,24452
3342,907,13,2,43,14:56:41,22096
3343,907,817,2,43,14:57:02,21398
3344,907,16,2,43,14:57:38,22449
3345,907,828,2,43,14:58:18,25178
3346,907,8,2,44,14:58:20,21618
3347,907,821,3,45,15:01:17,22530
3348,907,4,2,47,15:01:38,21276
3349,907,815,2,55,15:11:39,21960
3350,907,813,2,56,15:13:32,22612
3351,907,18,2,58,15:15:32,21242
3352,908,820,2,2,14:09:26,23154
3353,908,20,1,10,14:20:59,28558
3354,908,826,1,14,14:27:58,28700
3355,908,817,1,15,14:29:30,28483
3356,908,3,1,18,14:33:49,28329
3357,908,155,1,18,14:35:28,29507
3358,908,16,1,23,14:43:21,29956
3359,908,1,1,24,14:43:45,29679
3360,908,4,1,25,14:46:13,34410
3361,908,815,1,26,14:48:38,29599
3362,908,813,1,26,14:48:44,28831
3363,908,825,1,27,14:49:39,28745
3364,908,818,1,27,14:50:07,30218
3365,908,18,1,28,14:51:14,28645
3366,908,807,1,29,14:53:24,29579
3367,908,824,1,29,14:54:00,30353
3368,908,155,2,29,14:54:55,29540
3369,908,154,1,30,14:55:23,29710
3370,908,822,1,31,14:55:58,29104
3371,908,820,3,29,14:56:02,29737
3372,908,20,2,33,14:59:34,28787
3373,908,826,2,35,15:03:28,28575
3374,908,1,2,41,15:12:01,29291
3375,909,825,1,1,14:05:24,25859
3376,909,828,1,3,14:08:42,27495
3377,909,826,1,9,14:17:06,20313
3378,909,4,1,12,14:20:59,19174
3379,909,18,1,13,14:22:30,22604
3380,909,817,1,13,14:22:38,19050
3381,909,818,1,13,14:22:39,20274
3382,909,20,1,14,14:23:46,19607
3383,909,807,1,14,14:23:52,19564
3384,909,815,1,14,14:24:04,21802
3385,909,821,1,14,14:24:08,21002
3386,909,3,1,15,14:24:57,20055
3387,909,822,1,15,14:25:07,20115
3388,909,155,1,15,14:25:55,20121
3389,909,16,1,16,14:26:55,20031
3390,909,820,1,16,14:27:18,23883
3391,909,813,1,18,14:29:48,19099
3392,909,828,2,18,14:30:40,19890
3393,909,8,1,20,14:32:31,19737
3394,909,824,1,20,14:32:49,20031
3395,909,154,1,24,14:38:27,18928
3396,909,1,1,26,14:40:40,19710
3397,909,825,2,29,14:45:25,19135
3398,909,18,2,31,14:47:51,18916
3399,909,821,2,31,14:48:20,23305
3400,909,16,2,32,14:49:41,19638
3401,909,826,2,32,14:49:52,20251
3402,909,155,2,32,14:50:24,20092
3403,909,820,2,32,14:50:27,20920
3404,909,4,2,33,14:50:28,19032
3405,909,20,2,34,14:51:49,19061
3406,909,8,2,34,14:52:22,19867
3407,909,815,2,34,14:52:29,19843
3408,909,817,2,35,14:53:27,19358
3409,909,818,2,37,14:56:42,26711
3410,909,813,2,38,14:58:08,19126
3411,909,807,2,39,14:59:03,19514
3412,909,822,2,40,14:59:58,20206
3413,909,3,2,41,15:01:08,20257
3414,909,1,2,42,15:02:54,19918
3415,909,828,3,41,15:03:48,20423
3416,909,20,3,45,15:07:09,18879
3417,909,824,2,45,15:08:29,20575
3418,909,817,3,46,15:08:49,18868
3419,909,16,3,47,15:10:49,20424
3420,909,820,3,47,15:11:56,20632
3421,909,155,3,48,15:13:19,20358
3422,909,818,3,49,15:13:46,20431
3423,909,1,3,50,15:13:58,19868
3424,909,821,3,50,15:15:08,19779
3425,909,815,3,52,15:17:42,19932
3426,909,825,3,53,15:18:59,19427
3427,909,8,3,53,15:19:04,19740
3428,909,4,3,55,15:21:01,19308
3429,909,18,3,61,15:29:41,19221
3430,910,18,1,8,14:17:29,26737
3431,910,817,1,8,14:17:30,22205
3432,910,807,1,8,14:17:33,24040
3433,910,13,1,8,14:17:38,22851
3434,910,818,1,8,14:17:39,23809
3435,910,815,1,8,14:17:44,25535
3436,910,821,1,8,14:17:46,24050
3437,910,16,1,8,14:17:48,31956
3438,910,1,1,8,14:17:49,23800
3439,910,8,1,8,14:17:51,23214
3440,910,154,1,8,14:17:53,23979
3441,910,826,1,8,14:17:58,23423
3442,910,155,1,8,14:18:04,34086
3443,910,820,1,8,14:18:13,24625
3444,910,813,1,8,14:18:14,22376
3445,910,3,1,9,14:19:36,22827
3446,910,822,1,9,14:19:37,25497
3447,910,20,1,9,14:19:37,22170
3448,910,4,1,9,14:19:38,22253
3449,910,824,1,9,14:19:52,22892
3450,910,18,2,15,14:32:05,22807
3451,910,825,1,15,14:32:11,23546
3452,910,813,2,17,14:35:49,32608
3453,910,824,2,17,14:35:56,25504
3454,910,817,2,23,14:44:24,23741
3455,910,13,2,23,14:44:30,22111
3456,910,822,2,23,14:44:48,22518
3457,910,826,2,30,14:57:13,22202
3458,910,3,2,32,15:00:00,23864
3459,910,20,2,33,15:01:35,21608
3460,910,818,2,34,15:03:00,23123
3461,910,18,3,37,15:07:38,22211
3462,910,4,2,38,15:08:47,21634
3463,910,1,2,39,15:10:18,23364
3464,910,16,2,39,15:10:43,22500
3465,910,825,2,39,15:10:44,21812
3466,910,8,2,41,15:13:31,22154
3467,910,824,3,42,15:15:42,24226
3468,910,813,3,43,15:16:53,21818
3469,910,13,3,45,15:19:26,22278
3470,910,820,2,45,15:20:20,23232
3471,910,817,3,54,15:32:30,22273
3472,910,3,3,56,15:35:44,22001
3473,910,822,3,59,15:40:29,22589
3474,911,154,1,1,14:06:17,29256
3475,911,824,1,1,14:06:49,25362
3476,911,1,1,2,14:08:41,25580
3477,911,3,1,8,14:19:40,29997
3478,911,8,1,8,14:19:44,22858
3479,911,815,1,9,14:21:49,24104
3480,911,13,1,9,14:21:55,23945
3481,911,20,1,10,14:23:35,22800
3482,911,826,1,10,14:23:49,24082
3483,911,807,1,10,14:23:52,23823
